CLOSE	HIGH	LOW	VOLUME	MARKETCAP	GSADF	HASHRATE	TRANSFEES	FGI	CONFIRMTIME	MININGREVENUE
48912.38	49147.22	47257.53	34363564661	911379300053.346	0.9838527308	162254330.988825	77.90309707	77	1246.1039569171	49711918.892135
51206.69	51384.37	48918.68	43137459378	916504852500393	0.9089689381	155665151.906648	71.23039113	76	724.002008385	49451162.5030493
52246.52	52314.07	49506.05	48597428048	955040794770.14	1.0397965491	165260948.94199	90.54725683	81	958.1109465521	53803631.2196457
54824.12	54824.12	51981.83	50912227385	974195000547444	1.0735582062	149267953.883087	105.13713112	81	70.8711142988	52888356.4648233
56008.55	57258.25	53290.89	57295577614	1018978819157.42	1.0610453219	158863750.918429	110.26473041	68	119.0231343047	57652864.4764035
57805.12	58091.06	54484.59	56772343595	1044805904677.55	1.121118552	140738356.51834	111.07819319	73	57.4748226242	52736912.5745184
57332.09	57996.62	55376.65	55689944702	1077836070933290	1.1599270968	159929950.589022	117.22083707	70	129.1820721491	60000114.2433645
61243.09	61683.86	56217.97	60669829814	1069776383193.86	1.1487804061	152466552.894868	116.89588103	74	108.0254067887	59410978.3258138
59302.32	61597.92	59302.32	43901225564	1145191373521.59	1.1399227999	167393348.283177	88.42522684	78	298.1679420936	64756375.034695
55907.2	60540.99	55393.16	66419369890	1111684638819.07	1.1364847264	157797551.247835	112.98540384	76	123.5906197345	59673362.6869607
56804.9	56833.18	53555.03	59749798599	1049197142851.56	1.0477506822	158863750.918429	110.36520932	71	129.5711790428	57657199.4195426
58870.89	58969.82	54528.63	60258313191	1060221966894.74	1.0733034295	145003155.200714	105.8511926	71	173.9310610268	54456146.8795197
57858.92	60116.25	54253.58	55746041000	1101028543248460	1.0750001607	162062349.930209	137.22857009	72	116.8455239368	64386085.9720713
58346.65	59498.38	56643.7	49063873786	1081065767945.87	1.0263800716	158357615.363809	116.3394505	71	111.481056324	61617467.9463113
58313.64	60031.29	58213.3	50361731222	1086741150606.82	0.9185044626	167389189.043989	83.66084498	75	152.3767854688	61522483.4952451
57523.42	58767.9	56005.62	51943414539	1090022321077.5	0.9885961727	169563074.615989	60.90613183	73	238.7444002752	60066262.677384
54529.14	58471.48	54288.16	56521454974	1074356788297180	0.981188359	164128360.685989	85.0231841	70	150.1738502395	58540676.9789791
54738.95	55985.44	53470.7	56435023914	1020641820438660	1.0267000267	174997788.545989	81.33063818	66	397.6513171968	60904323.7194313
52774.27	57262.38	52514.33	70567223787	1017637245492.02	1.0341860735	165215303.471989	82.45079823	65	1128.7731383234	56905120.7290735
51704.16	53392.39	50856.57	67999812841	982797427007.256	1.0096925408	167389189.043989	84.22598289	60	153.0320289261	55913485.5779688
55137.31	55137.31	51579.86	56652197978	959155260366.741	1.1269220208	147824218.89599	81.24149212	54	58.6851375618	49554041.05561
55973.51	56568.21	54242.91	47266542233	1027209990794.89	1.1120611061	172823902.973989	66.63131525	65	122.2807172512	59212965.2953615
55950.75	56610.31	55071.11	47686580918	1042184275332.64	1.1029741239	172823902.973989	58.0016199	74	542.9820319515	58772016.3547624
57750.2	58342.1	55139.34	57625587027	1039333584621.14	1.0233744443	164128360.685989	80.75259219	72	1667.7024807133	59732041.2881799
58917.69	59447.22	57251.55	54414116432	1075942162537000	0.9679149498	158693646.75599	96.60277671	72	107.7437008337	58978791.9798681
58918.83	59930.03	57726.42	65520826225	1095293012032.84	0.7742228167	170650017.401989	102.46134313	76	94.4821144275	63698731.011946
59095.81	59586.07	58505.28	61669163792	1098127310946.9	0.7250253974	157606703.96999	89.99745266	74	121.3172496172	58722692.6581385
59384.31	60267.19	58869.28	58727860620	1098583823874.23	0.7401450464	160517766.383468	89.40831777	74	101.0313332721	57243512.8629847
57603.89	60110.27	57603.89	59641344484	1103133931136.55	0.6363346229	150672055.731109	83.93886825	73	209.5050220072	54056516.1237892
58758.55	58913.75	57168.68	50749662970	1067101827372.95	0.5315110831	167924581.196503	67.1963015	74	2372.5902925902	56501558.9777735
59057.88	59891.3	57694.82	60706272115	1087344280109.69	0.488880219	179426264.840099	94.4570655	71	664.7356575944	62213130.4211934
58192.36	59479.58	57646.81	66058027988	1096202611389.95	0.4387366601	165624244.467784	106.4140201	75	92.854130919	58865753.6739137
56048.94	58731.14	55604.02	75645303584	1084341670320.81	0.3873517728	180576433.204459	101.05042032	72	116.6491164152	61699929.3955908
58323.95	58338.74	55879.09	53053855641	1050759681844.61	0.551251771	154122560.824188	91.57954065	73	175.6040496008	53025106.5385786
58245	58937.05	57807.86	46655208546	1083362883828.12	0.5905172018	174825591.382661	116.38720157	70	117.3988935046	62936805.5082861
59793.23	61276.66	58038.71	58238470525	1085794662404730	0.5772761249	180576433.204459	89.98797301	70	201.2325476872	64092742.4225
60204.96	60790.55	59289.8	46280252580	1116221525334.33	0.52167517	166774412.832144	62.98652347	76	1382.1283474942	58799840.6595624
59893.45	61253.04	59589.88	51828688519	1120606689450.47	0.6522882335	165624244.467784	91.77267733	74	769.2088131088	59662203.1782664
63503.46	63742.29	59869.96	69983454362	1118532902101.53	0.658381336	163323907.739065	101.8297542	74	104.265897442	61441759.0375718
63109.7	64863.1	61554.8	77451779687	1187737045885.17	0.6070693063	155272729.188548	136.184935	75	84.6012082007	63141327.4027987
63314.01	63821.67	62208.96	60954381579	1173412921929.89	0.6133676615	198514005.709634	155.28823581	79	230.9889503972	80172244.9700768
61572.79	63594.72	60222.53	84293007468	1179561609816.94	0.4695160429	120743465.564442	140.32071554	78	32.9935443547	48356808.5240133
60683.82	62572.18	60361.35	66138759198	1149602869702.26	0.5909896125	106676265.692857	163.57372065	76	130.2095405809	45028087.5866397
56216.18	61057.46	52829.54	97468872758	1125592412523220	0.5632538459	145361065.339717	214.730004	79	352.8905308022	57721965.5233542
55724.27	57520.05	54368.59	65344865159	1053618163309.58	0.5829790711	113709865.62865	215.81663228	74	59.2778162169	47180246.4706843
56473.03	57062.15	53448.05	67849323955	1043148020633030	0.6235048198	150050131.963579	301.82822747	73	177.7596924588	62004693.8114611
53906.09	56757.97	53695.47	54926612466	1055145534127330	0.6004505394	118398932.252511	255.76779687	73	78.3408844685	49225543.8132549
51762.27	55410.23	50583.81	74798630778	1012699264345.66	0.5081908451	167634131.803061	299.48661393	65	401.2046520861	64293952.9069985
51093.65	52120.79	47714.66	86668667320	971174701492849	0.5201199424	158255998.555337	269.68675317	55	725.6550603522	55567384.8879726
50050.87	51167.56	48805.29	49014494781	956744203682.22	0.2507747963	169978665.114992	168.40089535	37	1807.1406629838	53877732.9651758
49004.25	50506.02	47159.48	46117114240	937014999515.386	0.2378797425	165289598.49113	116.28734279	31	1621.2869655073	49453312.8694876
54021.75	54288	48852.8	58284039825	915533819859.139	0.2386228554	133638398.780062	167.75160734	27	550.2850086885	47389587.5606732
55033.12	55416.96	53319.19	49448222757	1008389773189790	0.1282931712	166461865.147095	162.30784332	50	162.6746929823	57182089.2585106
54824.7	56227.21	53887.92	48000572955	1027617870421.66	0.1014785649	166461865.147095	135.93910764	59	697.6068762696	56029341.1571348
53555.11	55115.84	52418.03	46088929780	1024625833392.24	-0.0010200269	143016532.027786	144.83508448	52	63.6480098988	48848197.6017954
57750.18	57900.72	53129.6	52395931985	1001973605935.4	0.162497204	169978665.114992	143.19592537	51	129.1084764903	59389761.3031778
57828.05	58448.34	57052.27	42836427360	1082721727348.04	1.5626123075	158954589.984389	102.1168687	68	570.8400098348	56995422.3072025
56631.08	57902.59	56141.91	38177405335	1080897634123.29	0.7042270398	189527186.50028	84.9603757	66	1993.6464992064	70637245.5046327
57200.29	58973.31	56590.87	51713139031	1057850321948.55	1.2680880401	181331416.273241	110.91693739	61	540.1698382886	71252796.3329872
53333.54	57214.18	53191.43	68564706967	1069571255195.52	1.2728023173	185429301.38676	99.39665193	68	3198.6918881717	68034176.3041236
57424.01	57911.36	52969.05	69241316747	999775008412.374	1.7820562997	160841990.705643	99.91162799	48	3379.7936202533	61161963.0924089
56396.52	58363.32	55382.51	69523285106	1070969079353.53	0.8378309845	174160117.324581	109.52051484	65	2121.1252206186	66659326.2750296
57356.4	58606.63	55321.85	68434023376	1056801053574.51	0.43764337	176209059.881341	104.36786384	64	2567.2519045852	71663298.6146002
58803.78	59464.61	56975.21	65382980634	1072831991777.41	0.2406157578	175184588.602961	87.22137317	67	32.3713471596	67678884.9209662
58232.32	59210.88	56482	65906690347	1099271802311.5	0.2759435316	190551657.77866	70.0288271	73	2136.4514464091	71465404.0150356
55859.8	59519.36	54071.46	71776546298	1088903483393.31	0.6568163003	184404830.10838	101.01711434	72	791.1708962517	71072062.4963203
56704.57	56872.54	54608.65	61308396325	1045714370754.16	0.8778153055	176209059.881341	81.79323145	61	749.9813068809	64607298.4000942
49150.54	57939.36	49150.54	75215403907	1064993057463.89	0.6427772993	176209059.881341	76.98423673	68	450.0235153752	64585949.4848341
49716.19	51330.84	46980.02	96721152926	935512493150826	0.2157619411	185896531.254002	71.87171986	31	34.6844991765	53650242.5112691
49880.54	51438.12	48868.58	55737497453	934964766185.964	0.2065388906	166839065.284679	73.24686827	26	101.9443433523	45652932.8244277
46760.19	50639.66	46664.14	59161047474	935962705739.44	0.0782622249	153143321.119518	62.45768819	27	73.1596415647	41386831.5900104
46456.06	49720.04	43963.35	64047871555	875321252276.108	-0.1842527689	164348929.981922	52.09414413	20	135.7020571799	41709082.8766085
43537.51	46623.56	42207.29	74903638450	871695620615745	0.0059947835	150653185.816762	76.18906998	27	35.4574486579	36875391.3659008
42909.4	45812.46	42367.83	56187365084	819256623328.731	0.184027904	124506765.13782	67.16487365	21	60.7005902937	30628667.2407164
37002.44	43546.12	30681.5	126358098747	800545278567.687	0.1551391207	155633456.422275	122.72468289	23	59.7963421819	36558890.1503074
40782.74	42462.98	35050.62	88281943359	697785056487.605	0.4192105877	139447576.954358	132.47635443	11	123.181772765	33135536.4375674
37304.69	42172.17	33616.45	82051616861	759679496751.278	0.4673502457	136957441.651602	131.0112292	19	229.977577996	31984319.3964816
37536.63	38831.05	35383.68	57377273240	698762712553.734	-0.1307090325	144427847.559871	102.38136843	12	538.8424902762	31076144.881795
34770.58	38289.22	31227.34	78469274361	702143968883.525	-0.1958835084	148163050.514006	81.40676948	14	507.8716269998	28944158.9842144
38705.98	39835.14	34551.08	67359584098	654558962027.584	-0.2576465236	156878524.073653	96.80194258	10	221.8869191355	32668797.2365363
38402.22	39776.35	36581.43	56211915803	723143072419.724	-0.1190742341	153143321.119518	85.81813126	22	322.3385090843	32577927.9472884
39294.2	40782.08	37905.84	51346735160	715248689989.895	-0.3001905109	151898253.46814	77.84665827	22	50.9224487211	32976616.1411285
38436.97	40379.62	37247.9	43210968721	737668726732.383	-0.2624721423	145672915.211249	66.11477022	27	70.8560610519	30872457.3749788
35697.61	38856.97	34779.04	55200191952	723137484747.147	-0.2569343322	148163050.514006	69.53506793	21	132.7032832841	29892496.4361271
34616.07	37234.5	33693.93	45231013335	668521654364.67	-0.3189839989	144427847.559871	47.41632429	18	354.0380929948	27237217.139367
35678.13	36400.67	33520.74	31646080921	654239808356.659	-0.3378240529	151858199.843347	36.61452542	10	1732.342057339	33235125.0911466
37332.86	37468.25	34241.95	39009847639	668664301773.542	-0.3212556018	147526659.020623	45.48679202	18	339.1490032178	33914623.6812554
36684.93	37896.73	35787.09	34639423297	699138611681.298	-0.2805226586	148572947.382471	47.27613502	20	210.2292615369	34238305.8155594
37575.18	38231.34	35966.31	33070867190	688726381047.179	-0.2982049172	173683868.066832	51.13309674	23	612.8762164799	41033277.7360982
39208.77	39478.95	37243.97	35460750427	704531333543.391	0.1068338094	153804389.191713	49.88061484	24	28.3641152659	37237145.2854955
36894.41	39242.48	35717.72	41831090187	733150718114.456	0.0837011195	137063775.402139	42.34136464	27	28.9327470959	32433139.6132455
35551.96	37917.71	34900.41	35959473399	691747462828.362	-0.1246794526	137063775.402139	29.64085417	24	14.1782268302	31004148.5425083
35862.38	36436.42	35304.58	28913440585	662913486273.34	-0.2790823282	156943254.277258	22.5789259	17	9.4606947046	34551597.294802
33560.71	36790.57	33480.64	33683936663	671131079523.729	0.0203401435	139156352.125836	34.55627144	15	23.3889725166	32065211.2061852
33472.63	34017.39	31114.44	49902050442	626527049947.844	0.0095389245	155896965.91541	35.24722008	13	27.6842286252	31680869.6967191
37345.12	37537.37	32475.87	53972919008	629018966290.401	-0.3192183947	131832333.592897	33.33885199	14	24.1565717178	29082024.7286366
36702.6	38334.32	35847.59	43576032854	705292677171.463	-0.3585913158	123462026.69811	46.37133257	21	104.2580028193	28990968.6072254
37334.4	37608.7	36044.45	38699736985	691681868464.472	-0.4558621573	109860277.994081	40.70747209	21	148.5491757238	25753794.507168
35552.52	37408.93	34728.19	37924228550	698528023663.532	-0.4485273056	138110063.763987	35.49080844	28	326.777739321	31189778.5593823
39097.86	39322.78	34864.11	40669112838	668148892256.364	-0.3252653606	136724465.128685	23.21197646	23	41.9731080048	31382108.5536528
40218.48	40978.36	38757.29	43148914673	733402631079.119	-0.3383922727	133766696.218901	37.66128109	28	46.9373121398	36421303.1204177
40406.27	41295.27	39609.47	46420149185	761104314502.287	-0.4235182969	129803238.553156	38.74243655	38	31.4851232852	34465050.9411636
38347.06	40516.78	38176.04	39211635100	756522207420.348	-0.4844719397	121876323.221666	39.0776493	33	54.5755326427	31780141.8000574
38053.5	39513.67	37439.68	37096670047	718016373177285	-0.3880262729	128812374.13672	31.36796458	26	15.1784471454	32585835.1438438
35787.25	38187.26	35255.86	36200887275	715652442155.126	-0.411779895	122867187.638102	31.06591451	25	17.1152658665	29858234.3151184
35615.87	36457.8	34933.06	31207279719	673761687974.492	-0.3950212889	102059034.89294	24.63339795	23	32.3142516579	23856840.0018582
35698.3	36059.48	33432.07	36664034054	666901325910.371	-0.3133116663	104040763.725812	22.72141975	21	43.2518012211	23743052.0992393
31676.69	35721.64	31295.94	52809038594	670634370556.615	-0.3863945996	104040763.725812	40.26731551	23	117.2411352498	23126700.279965
32505.66	33292.45	28893.62	58964353058	598335733135868	-0.3859871886	90168661.8957038	47.79616557	10	68.4999837702	19804046.13029
33723.03	34753.41	31772.63	46317108925	606580031922.724	-0.4490636459	100077306.060067	56.04309666	14	128.7230277248	23621428.3310873
34662.44	35228.85	32385.21	33123368116	631634847766.231	-0.3779685404	104040763.725812	48.01458352	22	145.4168543122	23766132.3860861
31637.78	35487.25	31350.88	40230904226	650340461975.814	-0.3313197627	108995085.807994	44.14298414	27	141.7583392489	24364896.1647277
32186.28	32637.59	30184.5	38585385521	598703019611.453	-0.3429534237	88186933.0628312	29.4135319	20	323.1157295643	18459502.4853615
34649.64	34656.13	32071.76	35511640894	600235334320.825	-0.258605445	58461000.5697421	27.10280616	22	41.121855098	13064509.932234
34434.34	35219.89	33902.07	33892523752	649262127990.376	-0.2138442085	86205204.2299586	52.71354742	25	92.5477881641	20581265.5596338
35867.78	36542.11	34252.48	37901460044	647741224116.934	-0.2263082043	89177797.4792675	53.15086695	25	168.0278047353	21860395.240823
35040.84	36074.76	34086.15	34059036099	674231340724.415	-0.2630585046	88186933.0628312	62.35884845	28	132.6671375995	21597056.0101078
33572.12	35035.98	32883.78	37838957079	660200427590.478	-0.1805242557	94132119.5614491	72.52897938	28	130.1651881639	22482193.5995481
33897.05	33939.59	32770.68	38728974942	629863895571.747	-0.0694494114	89177797.4792675	61.9630791	21	191.5481395413	20787750.5508892
34668.55	34909.26	33402.7	24383958643	633684390025.561	-0.2955068799	98706076.2122762	59.20251271	24	634.8027412217	29286315.1563025
35287.78	35937.57	34396.48	24924307911	650382046624.65	-0.3720547939	82108836.0775171	43.43064993	27	567.828978059	26850966.6948251
33746	35284.34	33213.66	26721554282	663571591568.196	-0.4848005968	94246664.0194109	47.54560696	29	611.4341265329	29781454.4237357
34235.2	35038.54	33599.92	26501259870	636061920914.828	-0.561646856	101386562.80876	47.07445328	20	13.7707700772	31922406.813132
33855.33	34997.66	33839.29	24796027477	640405812761686	-0.5379398683	87820755.1089966	37.84812683	28	22.8341820327	27871474.4565354
32877.37	33907.91	32133.18	29910396946	636246944189.26	-0.4897341324	99244593.1719555	29.27798416	20	19.6204517217	29946768.1284268
33798.01	34042.29	32318.88	27436021028	617861633771.989	-0.4369731588	93532674.140476	26.87704907	20	22.5257462345	28042394.0872375
33520.52	34209.07	33116.01	22971873468	637000370375.466	-0.4193072716	114952370.508524	19.19544869	20	8.408006126	34562838.3439725
34240.19	34584.7	33346.74	20108729370	632185737683.155	-0.4201632118	89248734.8668664	18.5370764	20	13.0663916925	27450462.4883679
33155.85	34592.16	32697.31	24321499537	643335853171.135	0.1485966396	89962724.7458013	28.72108231	25	22.8330681234	27887294.4684259
32702.03	33327.1	32261.42	19120856669	623350567666981	-0.082195329	97102623.5351507	31.7320525	20	22.1459526543	28926080.1501084
32822.35	33061.4	31639.13	21376531210	613002045101.37	-0.4272335474	121378279.418938	24.91340774	21	8.7957394927	35713899.1021597
31780.73	33159.64	31175.71	21300524237	616691143979958	-0.4553805023	91390704.5036712	22.72069488	20	21.2267831383	26360965.3720662
31421.54	32218.41	31100.67	23699476918	595342431373.864	-0.4874791721	107098481.84024	17.28933765	22	11.3612149772	30312671.3034003
31533.07	31935.95	31223.99	18895018942	588495008675.518	-0.4527931959	101997588.094405	12.61170894	15	10.0269676641	28583415.0425102
31796.81	32399	31215.49	18787986667	592581931071.212	-0.4237514702	97872242.0886884	12.0631433	19	8.3627896658	28985344.2683701
30817.83	31885.86	30563.73	20434789545	597872278369.111	-0.1280378573	115543619.132479	18.9984186	24	11.3961873814	33665753.2601377
29807.35	31006.19	29360.96	23148267245	580252472382.712	0.1475529568	82919538.4362499	17.82299408	19	23.0168139245	23622405.8075958
32110.69	32752.33	29526.18	28203024559	561743228116.548	-0.1421763017	98551910.4365265	14.46176666	10	20.6841516084	28599770.5308225
32313.11	32576.4	31745.3	19555230518	605357009416.756	0.4621816763	103989257.219231	14.21047745	21	10.5968989707	32359585.9566067
33581.55	33581.55	32057.89	22552046192	607621607805.35	0.1849783826	91755226.9581454	19.32059708	23	11.9695728781	27972459.8459666
34292.45	34490.39	33424.86	21664706865	627747173675.433	0.1207547334	104668925.56707	12.81693973	22	9.6659153175	33022007.4566922
35350.19	35364.93	33881.84	20856685287	642012590040.641	-0.1917647377	103989257.219231	9.73352573	27	7.5775905211	33196893.2940461
37337.54	40499.68	35287.31	51022126212	664681184168.776	0.4156087173	101950252.175717	18.28040045	26	14.5973631414	36493145.8849538
39406.94	39406.94	36441.73	35097370560	701921012034.664	0.2431424288	115543619.132479	16.07380881	32	18.1513768869	40625844.5359267
39995.91	40816.07	38862.44	38702404695	732311951673.355	0.1681888972	106707930.610584	15.54888588	50	11.8381780162	39723886.3330623
40008.42	40593.07	39352.06	27167146027	751371299910.515	-0.0738935428	108746935.654098	14.9950556	50	12.3250061181	40901817.89725
42235.55	42235.55	38397.36	33072782960	750407963580.473	-0.3345333404	112824945.741127	14.57271913	53	9.6187233265	42087445.1906185
41626.2	42231.45	41110.83	25802845343	786531956383648	-0.336044725	112465862.12589	11.2248187	60	7.7386788711	41621939.1219064
39974.89	42541.68	39540.94	26688438115	784039345926.19	-0.1135948485	110975800.791183	9.61282095	60	9.3503248699	40874038.1136859
39201.95	40419.18	38746.35	25595265436	747403845431.828	0.1624329547	103048957.877527	13.48151599	48	13.7154896485	35937889.1280268
38152.98	39750.03	37782.05	26189830450	737440183775.555	0.0425908457	121785132.037077	12.79655629	48	9.3766187011	41637592.3789044
39747.5	39952.3	37589.16	25372562724	720835141114.334	0.0684132546	98004603.2961093	15.07145299	42	32.4159333368	33520445.1712704
40869.55	41341.93	37458	35185031017	747085951935.055	0.0564485679	115299533.28954	14.89044705	50	9.1566979979	39935192.1706221
42816.5	43271.66	39932.18	38226483046	768416417393.597	-0.2589778512	114578911.206481	14.22965964	52	12.6297640766	41573126.861505
44555.8	44689.86	42618.57	40030862141	803853127161.281	-0.0959189862	120343887.870958	10.38935962	69	7.5453444981	45850268.7904125
43798.12	45282.35	43331.91	36302664750	838457486987.611	-0.3240781354	113858289.123421	9.83721559	74	9.7641519372	44179354.8171292
46365.4	46456.83	42848.69	38734079049	821704814136.011	-0.1300846307	109534556.625063	13.53609833	65	15.9021550822	43228448.2163056
45585.03	46637.99	44705.55	33546019517	861862844505.61	-0.1695968563	118902643.704838	13.95760508	71	10.7640090317	48233368.670533
45593.64	46735.63	45351.71	34319709073	854344953098.755	-0.2081905711	105931446.209765	13.26366228	70	16.8146966632	42939210.6221387
44428.29	46228.91	43861.45	33723620826	857660568377.386	-0.335475093	108813934.542004	12.84363469	70	15.2877433535	42929376.7834287
47793.32	47831.98	44282.42	31744259539	836054770491896	-0.340969652	108175319.627928	23.57973618	70	33.2031009687	42018438.4817447
47096.95	48098.68	46177.63	31211354442	895084141168.8	-0.3036002137	126820808.546892	10.89573864	76	8.3203720186	48765927.5350025
47047	47357.11	45579.59	30988958446	886593539912.814	-0.2849134547	140740165.582526	9.72888011	71	8.4148143342	53211493.4638955
46004.48	47998.1	45700.32	32776876610	882888202377.709	-0.2353653562	124500915.707619	16.33277114	72	13.0184492204	47962042.2573277
44695.36	47139.57	44512.42	33451362600	866391335029.369	-0.2687566191	133007189.451618	15.65187722	72	18.2355675606	51238797.9325664
44801.19	45952.06	44364.03	32194123075	836777066605.98	-0.0996419662	104395177.767259	15.41159123	73	20.3859525328	38733931.8628488
46717.58	46970.76	43998.32	37204312299	847143004614999	-0.0343037872	119087832.415984	12.90905503	70	17.9787808754	44064382.9906761
49339.18	49342.15	46650.71	34706867452	867650725472864	-0.3655743519	123727618.094529	15.74679146	70	18.2861332767	48449546.1856634
48905.49	49717.02	48312.2	40585205312	923013359587.472	-0.4035297091	131460594.225437	11.42035586	78	16.6436290295	52705962.5055067
49321.65	49471.61	48199.94	25370975378	920750216465.385	-0.401322559	126820808.546892	11.62618275	76	10.4846262385	50723143.4298172
49546.15	50482.08	49074.61	34305053719	925630106451.479	-0.4394483491	152339629.778888	14.33684909	79	6.9642706922	62783444.8391417
47706.12	49878.77	47687.12	35361168834	930729196214.295	-0.4387016887	119087832.415984	15.00327334	79	18.9536115195	48446097.437041
48960.79	49202.88	47163.61	32646349931	902489541307.531	-0.4208574631	130687447.254737	12.85651722	73	9.7546456139	48840322.2434859
46942.22	49347.58	46405.78	32666549568	921328247353.563	-0.4472914285	127844614.119939	11.57534522	75	9.4422572523	44344740.9369556
49058.67	49112.79	46394.28	34511076995	887832142450.196	-0.403373505	127844614.119939	11.91570629	71	18.7865663973	44045251.6967572
48902.4	49283.5	48499.24	28568103401	922969799298.94	-0.3765585741	123466373.910352	10.70235591	78	12.0969688461	43653820.9493283
48829.83	49644.11	47925.86	25889650240	920017911098.756	-0.3860525265	136601094.539113	8.73895894	72	7.910971945	48550300.0979856
47054.98	48925.61	46950.27	31847007016	919515378468.847	-0.4024092712	118212485.658848	12.53730114	73	14.7302415591	41207632.4960167
47166.69	48189.55	46750.09	34730363427	885729258052.632	-0.3832803901	126093318.036105	13.74039187	73	34.2767112129	43189750.754638
48847.03	49111.09	46562.44	39139399125	890014982634.899	-0.4074092911	119963781.742683	17.7418564	71	50.9909101452	41665458.8235573
49327.72	50343.42	48652.32	39508070319	918058330851.483	-0.5198665032	130471558.245692	19.97096727	74	32.1278478172	47307177.2976703
50025.38	50982.27	48386.09	43206179619	927323146557.212	-0.5856184972	129595910.203774	18.43386973	74	24.8510631414	47116728.8595128
49944.63	50545.58	49548.78	37471327794	937295558515289	-0.5284444493	135725446.497196	11.99431048	72	7.5995072571	49149539.307198
51753.41	51868.68	49538.6	30322676319	940538655659.809	-0.496249189	143606278.874453	10.48077135	73	9.8147571269	52134864.5167002
52633.54	52700.94	51053.68	38884105426	971284117138.44	-0.5419176868	150611463.209792	17.20333365	79	15.4024222757	57266555.7661754
46811.13	52853.77	43285.21	65210059683	992868819862.231	-0.5521276457	133974150.413361	18.45604694	79	22.1019812089	50271634.776664
46091.39	47334.05	44561.39	49007762488	881943904968.651	-0.5440459993	129910433.679345	14.7072251	47	30.8917344528	41770433.4646572
46391.42	47261.95	45669.74	38672657013	866885887154.311	-0.5670110878	125412870.361321	14.12040485	45	26.7139909668	40368816.1258317
44883.91	47031.74	44344.48	39154666597	876179332243.744	-0.5986997267	124497447.949924	14.11332747	46	18.3962663863	39761194.0291638
45201.46	45969.29	44818.27	34499835245	842222636395.468	-0.5920955452	135482516.886682	10.83663456	31	19.9319914429	42455401.0224595
46063.27	46364.88	44790.46	27881980161	849828231595.672	-0.5457830085	134567094.475286	8.56594866	32	9.3033104396	42869858.3431541
44963.07	46598.68	43591.32	40969943253	869122611514091	-0.4534239783	145552163.412044	15.26903901	44	24.7648883135	45344744.0323082
47092.49	47218.13	44752.33	38652152880	848992511473.562	-0.4554293882	153790965.114612	14.83268393	30	18.6163324985	49469863.8081328
48176.35	48450.47	46773.33	30484496466	886524004596.606	-0.448276481	129989982.418303	17.05868174	49	19.5500349927	43026873.3965289
47783.36	48486.83	47079.56	31764293754	906727769791.07	-0.4299474593	124497447.949924	16.78613933	53	43.0854838691	41447857.6598206
47267.52	48160.92	46832.52	28727713711	900990520811.935	-0.3786492283	134567094.475286	14.98088386	48	29.0667176219	45000740.7067798
48278.36	48791.78	47087.29	28575630451	892585184977.833	-0.2952862521	141890473.766458	11.59331478	50	10.668955594	47817679.6013366
47260.22	48328.37	46919.8	26967722648	907957032341.134	-0.3242162788	146467585.82344	8.24793646	53	7.258482745	48131991.9604983
42843.8	47328.2	42598.91	43909845642	891560241243.059	-0.32740388	150129275.469026	13.88693201	50	18.2540738351	46493150.4050598
40693.68	43607.61	39787.61	48701090088	805826302811.35	-0.3083657309	113928907.443518	14.77670143	27	22.8868401506	33328734.0365106
43574.51	43978.62	40625.63	38139709246	760802031650.605	-0.3140700226	126546633.840051	14.01797242	21	36.3437666675	36087715.3408725
44895.1	44942.18	43109.34	34244064430	820460824050.953	-0.258677683	155822347.638868	13.78292053	27	11.1760842033	46022168.0756897
42839.75	45080.49	40936.56	42839345714	846615719473.873	-0.2878455262	139767923.942743	16.13218851	33	13.5718977942	40572791.5264092
42716.59	42996.26	41759.92	31604717236	809772498812.68	-0.2643145255	135990412.484831	8.54954145	28	18.3937482392	38679199.2648216
43208.54	43919.3	40848.46	30661222077	808279417023.341	-0.2668128296	131268523.162441	8.46447735	27	9.2383766146	38084247.8248754
42235.73	44313.25	42190.63	30980029059	825341135635.717	-0.0636926892	146378568.994088	12.6638463	26	10.8794353902	43218816.6099987
41034.54	42775.14	40931.66	30214940550	794889951096439	-0.1890279162	143545435.400655	13.65809179	25	16.5095695042	40399023.4881039
41564.36	42545.26	40829.67	30602359905	775534111089.489	-0.1801743315	122769122.382139	11.29846913	24	31.6845145634	34503900.233999
43790.89	44092.6	41444.58	31141681925	782626384092.284	-0.1727032029	161488614.825736	14.77442647	20	22.0468778414	46789306.0477054
48116.94	48436.01	43320.02	42850641582	827840965059.613	0.050135206	132212901.026919	16.25074991	27	19.8600223332	40884975.7375413
47711.49	48282.06	47465.5	30614346492	906929641888.824	0.1749328435	177543038.521862	10.92389547	54	42.7977030527	56739068.2778524
48199.95	49130.69	47157.29	26638115879	900582483713.112	-0.1745573809	141656679.671699	9.99490094	49	12.4647591439	45436120.5441876
49112.9	49456.78	47045	33383173002	910331395887.482	-0.2212898348	147411968.395849	13.71933088	54	15.8702767145	47639372.8347704
51514.81	51839.98	49072.84	35873904236	927812140868.052	-0.2132417946	162177735.831521	15.2931848	59	27.0654714899	52076953.3383286
55361.45	55568.46	50488.19	49034730168	973040988102.911	-0.2255839275	129544410.938593	18.01872245	68	18.981546238	43942894.6973249
